fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,error,selected_feature_count,selected_features,inner_tuning_metric,inner_best_score,inner_split_count,convergence_warning_events,inner_folds_with_convergence_warning,final_fit_convergence_warning_events,best_epsilon,best_alpha,best_max_iter,best_tol,horizonte_sem,target_mode,feature_mode,transform_mode,run_id,model_name
2025-08-18,0.0643779113892458,0.342789901148327,-0.02266731949686683,0.342789901148327,-0.02266731949686683,-0.36545722064519387,21,"sentimiento_medios_lag2,v5_agua_neto_lag3,v5_obras_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag1,sentimiento_medios_lag3,v5_basura_neto_lag3,v5_prevencion_neto_lag2,v5_agua_neto_lag2,sentimiento_medios_lag1,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag4,v5_alumbrado_neto,v5_vialidad_neto_lag3,sentimiento_medios,v5_basura_neto_lag1,v5_vialidad_neto_lag1,v5_alumbrado_neto_lag4,v5_agua_neto_lag4,v5_morena_neto_lag1",mae,0.1582803419141372,3,0,0,0,2.0,0.1,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-08-25,0.342789901148327,0.0328375249929476,0.16961534994987443,0.0328375249929476,0.16961534994987443,0.13677782495692684,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,sentimiento_medios_lag3,v5_delitos_neto,v5_basura_neto_lag3,v5_agua_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto_lag3,v5_corrupcion_neto_lag2,v5_vialidad_neto_lag3,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag4,v5_alumbrado_neto,sentimiento_medios,v5_delitos_neto_lag2,v5_morena_neto,v5_agua_neto_lag4,v5_prevencion_neto_lag4,v5_morena_neto_lag4",mae,0.22281588389907125,3,0,0,0,2.0,0.01,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-01,0.0328375249929476,0.0750438311217277,0.10719961406195938,0.0750438311217277,0.10719961406195938,0.03215578294023168,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag3,v5_basura_neto_lag3,v5_delitos_neto,sentimiento_medios_lag1,v5_prevencion_neto_lag2,v5_agua_neto_lag2,v5_corrupcion_neto_lag2,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag3,sentimiento_medios,v5_alumbrado_neto,v5_morena_neto,v5_morena_neto_lag2,v5_prevencion_neto_lag4,v5_delitos_neto_lag2,v5_agua_neto_lag4",mae,0.21015536661152412,3,0,0,0,1.2,0.001,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-08,0.0750438311217277,0.244150207322864,0.03631047309815989,0.244150207322864,0.03631047309815989,-0.2078397342247041,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,v5_basura_neto_lag3,sentimiento_medios_lag3,v5_delitos_neto,v5_agua_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto_lag3,v5_prevencion_neto_lag2,v5_corrupcion_neto_lag2,v5_alumbrado_neto_lag4,v5_alumbrado_neto,sentimiento_medios,v5_vialidad_neto_lag3,v5_morena_neto,v5_prevencion_neto_lag4,v5_morena_neto_lag2,v5_delitos_neto_lag2,v5_agua_neto_lag4",mae,0.1697930347082235,3,3,1,0,1.35,0.01,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-15,0.244150207322864,0.0353374615739687,0.013567346571436156,0.0353374615739687,0.013567346571436156,-0.021770115002532543,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,v5_delitos_neto,v5_basura_neto_lag3,v5_agua_neto_lag2,v5_prevencion_neto_lag2,sentimiento_medios_lag3,sentimiento_medios_lag1,v5_prevencion_neto_lag3,v5_corrupcion_neto_lag2,sentimiento_medios,v5_morena_neto,v5_vialidad_neto_lag3,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_alumbrado_neto_lag4,v5_delitos_neto_lag2,v5_alumbrado_neto,v5_morena_neto_lag2",mae,0.15386965352863088,3,0,0,0,1.75,1e-06,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-22,0.0353374615739687,0.037083177521204,0.18687171698032987,0.037083177521204,0.18687171698032987,0.14978853945912587,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto,sentimiento_medios,v5_corrupcion_neto_lag2,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_vialidad_neto_lag3,v5_alumbrado_neto_lag4,v5_alumbrado_neto,v5_delitos_neto_lag2,v5_morena_neto_lag2",mae,0.1762119500950041,3,3,1,0,1.2,1e-06,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-09-29,0.037083177521204,0.0408302409621366,0.04702753399486506,0.0408302409621366,0.04702753399486506,0.006197293032728458,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag2,v5_delitos_neto,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto,sentimiento_medios,v5_agua_neto_lag4,v5_morena_neto_lag4,v5_corrupcion_neto_lag2,v5_alumbrado_neto,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag3,v5_delitos_neto_lag2,v5_americo_neto",mae,0.15082457704827798,3,0,0,0,1.1,9.999999999999999e-06,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-06,0.0408302409621366,-0.0316621893348032,0.0457697388164998,-0.0316621893348032,0.0457697388164998,0.07743192815130301,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,v5_delitos_neto,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto,sentimiento_medios,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_corrupcion_neto_lag2,v5_vialidad_neto_lag3,v5_delitos_neto_lag2,v5_alumbrado_neto,v5_alumbrado_neto_lag4,v5_morena_neto_lag2",mae,0.11977007281010064,3,0,0,0,1.2,0.1,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-13,-0.0316621893348032,0.167412720914919,0.019442471162287034,0.167412720914919,0.019442471162287034,-0.14797024975263195,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag2,v5_agua_neto_lag3,sentimiento_medios_lag1,sentimiento_medios_lag3,v5_morena_neto,v5_delitos_neto,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_basura_neto_lag3,v5_morena_neto_lag4,v5_agua_neto_lag4,v5_corrupcion_neto_lag2,sentimiento_medios,v5_delitos_neto_lag2,v5_vialidad_neto_lag3,v5_alumbrado_neto,v5_alumbrado_neto_lag2,v5_agua_neto",mae,0.13725070570179157,3,0,0,0,1.1,0.0001,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
2025-10-20,0.167412720914919,0.134823580717908,0.023638563705046287,0.134823580717908,0.023638563705046287,-0.11118501701286172,21,"sentimiento_medios_lag2,v5_obras_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag2,sentimiento_medios_lag3,sentimiento_medios_lag1,v5_agua_neto_lag3,v5_morena_neto,v5_delitos_neto,v5_prevencion_neto_lag2,v5_prevencion_neto_lag3,v5_morena_neto_lag4,v5_corrupcion_neto_lag2,v5_basura_neto_lag3,v5_agua_neto_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto,v5_alumbrado_neto_lag2,v5_vialidad_neto_lag3,v5_corrupcion_neto_lag4",mae,0.11161273589481935,3,0,0,0,1.2,0.1,1000,0.0001,1,nivel,corr,standard,E2_v3_clean,huber_tscv
