"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1347192920303932/964877296876825_1325356885820869";"8725";"8628";"1";"964877296876825_1325356885820869";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Quiero compartir con ustedes un gesto que valoro mucho. Jesús Alexis Cruz Mata, un artista de la colonia Pescadores, me regaló unas pinturas como muestra de agradecimiento por el apoyo que él y su familia recibieron en uno de los refugios durante la pasada contingencia.";"2025-08-04T20:01:38+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1325356885820869/964877296876825_1325356885820869";"11697";"8725";"2";"964877296876825_1325356885820869";"data";"data.*";"fetched (200)";"2025-11-14 09:18:53.187932";"Facebook:/<post-id>/comments";"Mucho talento en Tampico";"2025-08-04T20:04:12+0000";"5";"0";""
"monicavtampico/964877296876825_1325356885820869/964877296876825_1325356885820869";"11697";"8725";"2";"964877296876825_1325356885820869";"data";"data.*";"fetched (200)";"2025-11-14 09:18:53.187932";"Facebook:/<post-id>/comments";"Mucho talento en Tampico";"2025-08-04T20:04:12+0000";"5";"0";""
"964877296876825_1347192920303932/964877296876825_1323677255988832";"8726";"8628";"1";"964877296876825_1323677255988832";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Les comparto el siguiente enlace donde podrán encontrar la agenda cultural del mes de agosto:   https://acortar.link/C3EvjF 👈🏻";"2025-08-02T19:06:04+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1323677255988832/964877296876825_1323677255988832";"11769";"8726";"2";"964877296876825_1323677255988832";"data";"data.*";"fetched (200)";"2025-11-14 09:18:54.111644";"Facebook:/<post-id>/comments";"Excelente presidenta.";"2025-08-02T19:16:56+0000";"0";"0";""
"monicavtampico/964877296876825_1323677255988832/964877296876825_1323677255988832";"11769";"8726";"2";"964877296876825_1323677255988832";"data";"data.*";"fetched (200)";"2025-11-14 09:18:54.111644";"Facebook:/<post-id>/comments";"Excelente presidenta.";"2025-08-02T19:16:56+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1323098852713339";"8727";"8628";"1";"964877296876825_1323098852713339";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"Hoy compartimos una grata comida con el presidente municipal de Xilitla, el Ing. Oscar Marquez, y su Cabildo.  Disfrutamos de presentaciones artísticas llenas de talento, tanto de Xilitla como de nuestro querido Tampico. Fue un espacio para convivir, compartir tradiciones y seguir fortaleciendo los lazos entre nuestros municipios.  El arte y la cultura nos unieron aún más. ¡Gracias por esta valiosa experiencia!";"2025-08-02T02:28:10+0000";"";"";""
"964877296876825_1347192920303932/964877296876825_1323098852713339/964877296876825_1323098852713339";"11785";"8727";"2";"964877296876825_1323098852713339";"data";"data.*";"fetched (200)";"2025-11-14 09:18:54.827319";"Facebook:/<post-id>/comments";"";"2025-08-02T02:34:18+0000";"0";"0";""
"monicavtampico/964877296876825_1323098852713339/964877296876825_1323098852713339";"11785";"8727";"2";"964877296876825_1323098852713339";"data";"data.*";"fetched (200)";"2025-11-14 09:18:54.827319";"Facebook:/<post-id>/comments";"";"2025-08-02T02:34:18+0000";"0";"0";""
"964877296876825_1347192920303932/964877296876825_1323005829389308";"8728";"8628";"1";"964877296876825_1323005829389308";"data";"data.*";"fetched (200)";"2025-11-14 09:15:15.931203";"Facebook:/<page-id>/posts";"✨ ¡Tampico y Xilitla ya son pueblos hermanos! ✨  Esta tarde recibimos con mucha alegría al presidente municipal de Xilitla, Oscar Humberto Márquez Plasencia, y a su cabildo, en nuestra querida ciudad de Tampico.  Hoy firmamos un acuerdo de hermandad que nos une como pueblos huastecos, compartiendo historia, cultura y una visión de futuro en común. 🌿🌊  Ambas ciudades tenemos mucho que aportar y aprender una de la otra. Mientras Xilitla nos inspira con su magia, su riqueza natural y su legado surrealista, Tampico ofrece historia, diversidad cultural, servicios, gastronomía y ese espíritu que nos distingue.  Creemos en la fuerza del trabajo conjunto. Este hermanamiento no es solo un acto simbólico, es el inicio de proyectos que enriquecerán a nuestras comunidades: intercambios culturales, rutas turísticas compartidas, promoción conjunta y mucho más.  A tan solo tres horas de distancia, estamos más cerca de lo que imaginamos. ¡Y ahora también, más unidos!  Gracias Xilitla por decir sí a esta alianza. Bienvenidos siempre a Tampico, la capital de la Huasteca.";"2025-08-01T23:34:45+0000";"";"";""
