video_id,comment_id,author,comment_text,published_at,like_count,query,video_title,channel_title,video_published_at,fecha_extraccion,run_id,week_name,source_platform,comment_level,video_url,query_index
IX-j56DkMEs,UgyX_tJuaJosAiQhVlt4AaABAg,@miguelangelgonzalezescobar9817,"Y la tía que malversó dinero de la cruz roja?
Debemos tener de la alcaldesa con los dineros de Tampico?",2026-03-21T01:16:59Z,0,"""Gobierno de Tampico""",Gobierno de Tampico se prepara para el periodo vacacional de Semana Santa,En Concreto Noticias,2026-03-20T22:27:03Z,2026-04-05T10:21:48,yt_w12_backfill,2026-03-16_semana_16marzo_22marzo_26,youtube,top_level,https://www.youtube.com/watch?v=IX-j56DkMEs,4
