comment_text,published_at,query
Jajaja jajaja,2024-11-26T11:15:12Z,Gobierno de Tampico
Jajaja jajaja,2024-11-26T11:15:12Z,Gobierno de Tampico
"Es de lo primero que nos enseñan a los tampiqueños. Viva Tampico, viva México.",2024-11-28T01:06:53Z,Gobierno de Tampico
Excelente charla 👍👍👍,2024-11-28T01:16:11Z,presidenta municipal de Tampico
Excelente charla 👍👍👍,2024-11-28T01:16:11Z,Presidenta municipal de Tampico
Excelente charla 👍👍👍,2024-11-28T01:16:11Z,presidenta municipal de Tampico
Excelente charla 👍👍👍,2024-11-28T01:16:11Z,Presidenta municipal de Tampico
Viva morena….,2024-11-28T05:37:30Z,Gobierno de Tampico
Viva morena….,2024-11-28T05:37:30Z,gobierno de Tampico
Viva morena….,2024-11-28T05:37:30Z,Gobierno de Tampico
Viva morena….,2024-11-28T05:37:30Z,gobierno de Tampico
Wow es increible ver este LOW LIFE induciendo a los niños a las drog4s de todo tipo es increible cuanta ignorancia y segun este chamaco es creyente Nuestra Santa Virgen Maria !!!! Espero q algun dia des buenos ejemplos y te arrepientas de lo q ases y pidas perdon A Dios y a nuestra Santa Madre Virgen Maria por llevar a la<br>Perdicion a la juventud!!,2024-11-28T05:38:13Z,Gobierno de Tampico
Wow es increible ver este LOW LIFE induciendo a los niños a las drog4s de todo tipo es increible cuanta ignorancia y segun este chamaco es creyente Nuestra Santa Virgen Maria !!!! Espero q algun dia des buenos ejemplos y te arrepientas de lo q ases y pidas perdon A Dios y a nuestra Santa Madre Virgen Maria por llevar a la<br>Perdicion a la juventud!!,2024-11-28T05:38:13Z,gobierno de Tampico
Wow es increible ver este LOW LIFE induciendo a los niños a las drog4s de todo tipo es increible cuanta ignorancia y segun este chamaco es creyente Nuestra Santa Virgen Maria !!!! Espero q algun dia des buenos ejemplos y te arrepientas de lo q ases y pidas perdon A Dios y a nuestra Santa Madre Virgen Maria por llevar a la<br>Perdicion a la juventud!!,2024-11-28T05:38:13Z,Gobierno de Tampico
Wow es increible ver este LOW LIFE induciendo a los niños a las drog4s de todo tipo es increible cuanta ignorancia y segun este chamaco es creyente Nuestra Santa Virgen Maria !!!! Espero q algun dia des buenos ejemplos y te arrepientas de lo q ases y pidas perdon A Dios y a nuestra Santa Madre Virgen Maria por llevar a la<br>Perdicion a la juventud!!,2024-11-28T05:38:13Z,gobierno de Tampico
"Con Luisa María Alcalde presidenta de morena seguirá avanzando la 4T de <a href=""http://www.youtube.com/results?search_query=%23amlo"">#Amlo</a> ahora con Claudia Presidenta",2024-11-28T17:33:26Z,presidenta municipal de Tampico
