video_id,comment_id,parent_comment_id,is_reply,author,comment_text,published_at,like_count,query,video_title,channel_title,video_published_at,fecha_extraccion
npJSvd93ZHk,UgxC_VCUQhEFm0QpW0p4AaABAg,,False,@AnnieOpperman,Ons Jesus het ons so lief gehad dat Hy vir ons sonde gesterf het. Dankie my Pappa Jesus.🙏🏻🫶🏻🙏🏻,2026-02-13T19:39:42Z,1,Jesus Nader,ALLE GESAG - (Afrikaanse Country-Gospel Aanbiddingslied),The Saints Radio.,2025-12-12T20:04:25Z,2026-03-19 10:00:35
npJSvd93ZHk,UgwAJGA1L55gbNweKNV4AaABAg,,False,@EurekaLusse,Ousus dit is soo!! pragtig en so ware woorde ne  ons God is Lewendig,2025-12-13T22:34:48Z,0,Jesus Nader,ALLE GESAG - (Afrikaanse Country-Gospel Aanbiddingslied),The Saints Radio.,2025-12-12T20:04:25Z,2026-03-19 10:00:35
r4eFzAByQ0E,UgzwR-UJbYGFhIzpZkB4AaABAg,,False,@amandavonhorsten9677,Ek hou baie van die boodskap in die lied.  🙏,2025-11-20T14:33:30Z,1,Jesus Nader,Samaritaanse Vrou - Armin Kritzinger (Afrikaanse Christelike Musiek),Armin Kritzinger Afrikaans,2025-11-20T13:15:06Z,2026-03-19 10:00:35
HeLKWpC_0vM,UgxzN0UoHCZu0kyTQjN4AaABAg,,False,@JacoboVegaHernández,Ingeniero vamos duro con esta situación desgraciadamente con este gobierno no se dealoga pero hay que presionar ánimo gente,2026-03-11T03:13:49Z,0,Chucho Nader,Fallecimiento por agua de drenaje COMAPA Tampico. Estalló la bomba de porquería. Claudia investiga.,Canal Ciudadano C2 🌎,2026-03-11T02:20:47Z,2026-03-19 10:00:35
