comment_text,published_at,query
Moreno y Moreira tal para cuál como los burros hablando de orejas,2025-09-23T07:27:16Z,Gobierno de Tampico
Moreno y Moreira tal para cuál como los burros hablando de orejas,2025-09-23T07:27:16Z,gobierno de Tampico
Prestame una feria plegó tienes un chingo de feria,2025-09-23T08:13:22Z,presidenta municipal de Tampico
Prestame una feria plegó tienes un chingo de feria,2025-09-23T08:13:22Z,Presidenta municipal de Tampico
"A este tipo de ratas no les importa quedar como idiotas e hipócritas con los que sabemos que su única forma de gobernar es saqueando y oprimiendo al pueblo, apuestan a que México suele tener memoria corta y a que muchos jóvenes no los conoce. Nos toca hacer labor con nuestros hijos poniéndolos al tanto de cómo han sido los Gobiernos de México por lo menos desde Carlos Salinas de Gortari.",2025-09-23T09:20:27Z,Gobierno de Tampico
"A este tipo de ratas no les importa quedar como idiotas e hipócritas con los que sabemos que su única forma de gobernar es saqueando y oprimiendo al pueblo, apuestan a que México suele tener memoria corta y a que muchos jóvenes no los conoce. Nos toca hacer labor con nuestros hijos poniéndolos al tanto de cómo han sido los Gobiernos de México por lo menos desde Carlos Salinas de Gortari.",2025-09-23T09:20:27Z,gobierno de Tampico
"Son unos c#<a href=""http://www.youtube.com/results?search_query=%23rdos"">#rdos</a>, sus cuentas no son satisfactorias porque no han sacado nada en provecho propio, si ha habido gobiernos neofa#<a href=""http://www.youtube.com/results?search_query=%23stas"">#stas</a> eson han sido los del prrian",2025-09-23T09:23:35Z,Gobierno de Tampico
"Son unos c#<a href=""http://www.youtube.com/results?search_query=%23rdos"">#rdos</a>, sus cuentas no son satisfactorias porque no han sacado nada en provecho propio, si ha habido gobiernos neofa#<a href=""http://www.youtube.com/results?search_query=%23stas"">#stas</a> eson han sido los del prrian",2025-09-23T09:23:35Z,gobierno de Tampico
"La secta morena esta usando el dinero que robo de la.gente que no cobro su Infonavit<br>..son +++ladrones que los anteriores.  Es delznable que hayamls permitido llegara AMLO y su gpo que son Incimpetentes-+++ ladrones-violentos-mentirosos ...<br>Cómo recuperar al 🇲🇽de antes que a pesat de que robaban fincionaban las instituciones como Imss, Infonavit, Educación etc...",2025-09-23T09:29:01Z,Gobierno de Tampico
"La secta morena esta usando el dinero que robo de la.gente que no cobro su Infonavit<br>..son +++ladrones que los anteriores.  Es delznable que hayamls permitido llegara AMLO y su gpo que son Incimpetentes-+++ ladrones-violentos-mentirosos ...<br>Cómo recuperar al 🇲🇽de antes que a pesat de que robaban fincionaban las instituciones como Imss, Infonavit, Educación etc...",2025-09-23T09:29:01Z,gobierno de Tampico
Y la de ayudar a Uruapa pa cuando? Pero pa subir impuestos a los videojuegos por &quot;violencia&quot; bien que si.,2025-09-23T09:32:05Z,presidenta municipal de Tampico
Y la de ayudar a Uruapa pa cuando? Pero pa subir impuestos a los videojuegos por &quot;violencia&quot; bien que si.,2025-09-23T09:32:05Z,Presidenta municipal de Tampico
Deberían de decir algún día...<br>¡Viva los mexicanos herederos de España quienes construyeron este palacio!,2025-09-23T09:35:22Z,presidenta municipal de Tampico
Deberían de decir algún día...<br>¡Viva los mexicanos herederos de España quienes construyeron este palacio!,2025-09-23T09:35:22Z,Presidenta municipal de Tampico
Deberían de decir algún día...<br>¡Viva los mexicanos herederos de España quienes construyeron este palacio!,2025-09-23T09:35:34Z,presidenta municipal de Tampico
Deberían de decir algún día...<br>¡Viva los mexicanos herederos de España quienes construyeron este palacio!,2025-09-23T09:35:34Z,Presidenta municipal de Tampico
Deberían de decir algún día...<br>¡Viva los mexicanos herederos de España quienes construyeron este palacio!,2025-09-23T09:36:14Z,presidenta municipal de Tampico
Deberían de decir algún día...<br>¡Viva los mexicanos herederos de España quienes construyeron este palacio!,2025-09-23T09:36:14Z,Presidenta municipal de Tampico
Se te olvidó enseñar como son por dentro y en qué zonas van hacer construidas.,2025-09-23T10:00:41Z,Gobierno de Tampico
Se te olvidó enseñar como son por dentro y en qué zonas van hacer construidas.,2025-09-23T10:00:41Z,gobierno de Tampico
"Que desdichados hijos del Mais, en esa caja de zapatos no cabe una familia, además no contará con área de lavado ni tendederos. Que poca.",2025-09-23T10:40:53Z,Gobierno de Tampico
"Que desdichados hijos del Mais, en esa caja de zapatos no cabe una familia, además no contará con área de lavado ni tendederos. Que poca.",2025-09-23T10:40:53Z,gobierno de Tampico
Cual es el chile?,2025-09-23T11:14:33Z,presidenta municipal de Tampico
Cual es el chile?,2025-09-23T11:14:33Z,Presidenta municipal de Tampico
Son traidores a la patria los prianistas ratas,2025-09-23T12:14:47Z,Gobierno de Tampico
Son traidores a la patria los prianistas ratas,2025-09-23T12:14:47Z,gobierno de Tampico
Hola buenos días disculpen cómo hago para poder obtener una casa de estás yo llevo años rentando y la verdad ya estoy envejeciendo y me preocupo llegar a no poder ya trabajar y no podré pagar mi renta por favor ayúdeme a conseguir una casita,2025-09-23T12:15:46Z,Gobierno de Tampico
Hola buenos días disculpen cómo hago para poder obtener una casa de estás yo llevo años rentando y la verdad ya estoy envejeciendo y me preocupo llegar a no poder ya trabajar y no podré pagar mi renta por favor ayúdeme a conseguir una casita,2025-09-23T12:15:46Z,gobierno de Tampico
Soy un hombre francés y ver esto me hizo querer ser una mujer mexicana. ❤ viva Mexico 🇲🇽,2025-09-23T12:25:17Z,presidenta municipal de Tampico
Soy un hombre francés y ver esto me hizo querer ser una mujer mexicana. ❤ viva Mexico 🇲🇽,2025-09-23T12:25:17Z,Presidenta municipal de Tampico
Que opina usted sr  pero si quien es usted 😮,2025-09-23T12:54:12Z,Gobierno de Tampico
Que opina usted sr  pero si quien es usted 😮,2025-09-23T12:54:12Z,gobierno de Tampico
Felicidades a México y a sus pueblos y gentes. Un abrazo desde Catalunya!!,2025-09-23T13:05:16Z,presidenta municipal de Tampico
Felicidades a México y a sus pueblos y gentes. Un abrazo desde Catalunya!!,2025-09-23T13:05:16Z,Presidenta municipal de Tampico
"LAS RATAS PRIANISTAS LE DUELE QUE YA NO PUEDEN REPARTIR EL BOTIN COMO EL PASADO, ANTES EL PRIAN SE SENTIAN DUEÑOS Y AMOS DE MEXICO, EL TIEMPO QUE GOBIERNO EL PRIANISMO, MILLONES DE MEXICANOS PADECIAN HAMBRE, MIENTRAS LOS POLITICOS DEL PRI VIVIAN COMO SULTAN O COMO EL MISMO DIOS, EL PARTIDO PRI ES PARTIDO MAS CORRUPTO DEL MUNDO.",2025-09-23T13:13:50Z,Gobierno de Tampico
"LAS RATAS PRIANISTAS LE DUELE QUE YA NO PUEDEN REPARTIR EL BOTIN COMO EL PASADO, ANTES EL PRIAN SE SENTIAN DUEÑOS Y AMOS DE MEXICO, EL TIEMPO QUE GOBIERNO EL PRIANISMO, MILLONES DE MEXICANOS PADECIAN HAMBRE, MIENTRAS LOS POLITICOS DEL PRI VIVIAN COMO SULTAN O COMO EL MISMO DIOS, EL PARTIDO PRI ES PARTIDO MAS CORRUPTO DEL MUNDO.",2025-09-23T13:13:50Z,gobierno de Tampico
Felicitaciones al pueblo mexicano emocionante desde Argentina cuiden a su presidenta es muy valiosa❤,2025-09-23T13:24:17Z,presidenta municipal de Tampico
Felicitaciones al pueblo mexicano emocionante desde Argentina cuiden a su presidenta es muy valiosa❤,2025-09-23T13:24:17Z,Presidenta municipal de Tampico
"Esté priísta tiene jeta para hablar ❓ él, que se robó millones y millones con los que endeudó a Coahuila y qué hizo con el dinero ❓ NADA, este tipo hoy es multimillonario gracias al saqueó que hizo de Coahuila.",2025-09-23T13:35:23Z,Gobierno de Tampico
"Esté priísta tiene jeta para hablar ❓ él, que se robó millones y millones con los que endeudó a Coahuila y qué hizo con el dinero ❓ NADA, este tipo hoy es multimillonario gracias al saqueó que hizo de Coahuila.",2025-09-23T13:35:23Z,gobierno de Tampico
👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2025-09-23T13:38:56Z,presidenta municipal de Tampico
👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2025-09-23T13:38:56Z,Presidenta municipal de Tampico
"UN IMBECIL, BRUTO, CORRUPTO",2025-09-23T13:46:01Z,Gobierno de Tampico
"UN IMBECIL, BRUTO, CORRUPTO",2025-09-23T13:46:01Z,gobierno de Tampico
"Que delicia y veo q está fácil lo tratare mañana , para cocer mi arroz hoy . Gracias 🙏🙏🙏🙏",2025-09-23T14:04:09Z,Gobierno de Tampico
"Que delicia y veo q está fácil lo tratare mañana , para cocer mi arroz hoy . Gracias 🙏🙏🙏🙏",2025-09-23T14:04:09Z,gobierno de Tampico
❤❤❤❤❤❤❤,2025-09-23T14:38:22Z,presidenta municipal de Tampico
❤❤❤❤❤❤❤,2025-09-23T14:38:22Z,Presidenta municipal de Tampico
"Este imb3cil no tiene ni idea de historia, los Nazis eran de derecha, ellos han perdido en las urnas por lo que ellos mismos hicieron en el poder. Principalmente gente como este gángsters de Moreira en Coahuila",2025-09-23T14:49:43Z,Gobierno de Tampico
"Este imb3cil no tiene ni idea de historia, los Nazis eran de derecha, ellos han perdido en las urnas por lo que ellos mismos hicieron en el poder. Principalmente gente como este gángsters de Moreira en Coahuila",2025-09-23T14:49:43Z,gobierno de Tampico
Y la super estrella Harfuch? Ah mira osea que lo tenian toooodo cuadradito para que todavia se hiciera la pinch3 estrellita. Que tompeates de caon. Al fin producto de Maria Sorte (la gaviota anterior) y Priistas corruptos de los 80s y 90s como Paniagua,2025-09-23T15:03:09Z,Gobierno de Tampico
Y la super estrella Harfuch? Ah mira osea que lo tenian toooodo cuadradito para que todavia se hiciera la pinch3 estrellita. Que tompeates de caon. Al fin producto de Maria Sorte (la gaviota anterior) y Priistas corruptos de los 80s y 90s como Paniagua,2025-09-23T15:03:09Z,gobierno de Tampico
Tenemos PRESIDENTA y a toda honra!!!!.,2025-09-23T15:07:31Z,presidenta municipal de Tampico
Tenemos PRESIDENTA y a toda honra!!!!.,2025-09-23T15:07:31Z,Presidenta municipal de Tampico
Que precio tiene una ecistrometria,2025-09-23T16:05:00Z,Gobierno de Tampico
Que precio tiene una ecistrometria,2025-09-23T16:05:00Z,gobierno de Tampico
"Gracias a Lic Manuel López Obrador,nos dimos cuenta de estos mafiosos corruptos <br>Alejandro Moreno ya debe de estar en las rejas .",2025-09-23T16:23:43Z,Gobierno de Tampico
"Gracias a Lic Manuel López Obrador,nos dimos cuenta de estos mafiosos corruptos <br>Alejandro Moreno ya debe de estar en las rejas .",2025-09-23T16:23:43Z,gobierno de Tampico
No tiren su dinero 🤑,2025-09-23T16:44:22Z,Gobierno de Tampico
No tiren su dinero 🤑,2025-09-23T16:44:22Z,gobierno de Tampico
No tiren su dinero 🤑,2025-09-23T16:44:22Z,Gobierno de Tampico
No tiren su dinero 🤑,2025-09-23T16:44:22Z,gobierno de Tampico
Qué tiene que se lo lleve ya no puede hacer nada ella no la encuentra😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,2025-09-23T16:56:00Z,Gobierno de Tampico
Qué tiene que se lo lleve ya no puede hacer nada ella no la encuentra😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,2025-09-23T16:56:00Z,gobierno de Tampico
"Cuidado, el 77% de estudios hechos en estos Laboratorios son Rechazados por los Médicos, por una ú otra razón.",2025-09-23T17:06:06Z,Gobierno de Tampico
"Cuidado, el 77% de estudios hechos en estos Laboratorios son Rechazados por los Médicos, por una ú otra razón.",2025-09-23T17:06:06Z,gobierno de Tampico
Estás hablando de ti mismo,2025-09-23T17:11:55Z,Gobierno de Tampico
Estás hablando de ti mismo,2025-09-23T17:11:55Z,gobierno de Tampico
"Y luego Moreira opinando , jajajaja 😂 ahí se dan un tiro en lo corrupto , Alito - Moreira.",2025-09-23T17:12:55Z,Gobierno de Tampico
"Y luego Moreira opinando , jajajaja 😂 ahí se dan un tiro en lo corrupto , Alito - Moreira.",2025-09-23T17:12:55Z,gobierno de Tampico
Ridículo 😂😂😂,2025-09-23T17:31:21Z,presidenta municipal de Tampico
Ridículo 😂😂😂,2025-09-23T17:31:21Z,Presidenta municipal de Tampico
Siente su patria esta señora se le nota,2025-09-23T17:36:06Z,presidenta municipal de Tampico
Siente su patria esta señora se le nota,2025-09-23T17:36:06Z,Presidenta municipal de Tampico
Amo Lara campos🤢🤢💚💚💚💚💚💚💚🦠⛳⛳⛳⛳⛳♻️♻️♻️♻️♻️♻️🈯🈯🈯☘️☘️☘️☘️☘️☘️🌱🌱🌱🉑🤢🤢💚💚💚🦠🦠🦠⛳⛳♻️♻️🈯🈯☘️🌱🌱☘️☘️♻️🦠💚🤢🤢💚💚💚🦠⛳⛳♻️🈯🈯💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚🦠🦠🦠🦠🦠♻️♻️♻️♻️♻️♻️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️♥️,2025-09-23T18:20:36Z,presidenta municipal de Tampico
Amo Lara campos🤢🤢💚💚💚💚💚💚💚🦠⛳⛳⛳⛳⛳♻️♻️♻️♻️♻️♻️🈯🈯🈯☘️☘️☘️☘️☘️☘️🌱🌱🌱🉑🤢🤢💚💚💚🦠🦠🦠⛳⛳♻️♻️🈯🈯☘️🌱🌱☘️☘️♻️🦠💚🤢🤢💚💚💚🦠⛳⛳♻️🈯🈯💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚🦠🦠🦠🦠🦠♻️♻️♻️♻️♻️♻️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️♥️,2025-09-23T18:20:36Z,Presidenta municipal de Tampico
