query_index,query,medio,termino,rss_source,article_title,article_url_original,published_at,published_at_raw,source_name,description,retrieved_at,cache_hit_rss
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",https://news.google.com/rss/search?q=%22Monica+Villarreal%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,"¡Sur de Tamaulipas listo para Semana Santa 2026! Tampico, Ciudad Madero y Altamira van por un millón de turistas - oem.com.mx",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQcDZXN0hjTTZHMlBnZXF2THhzUTBvVngxN1g4S25XTS1KRE1Ea1pBUG1ycmNaZzNvUHdaanpjc1BuVGxmbzgxSC1UaVROenRvemlhMVlqY045eGJJczV4czZ3OV9WUF9rb2E2cFo4bVRpNE5uODVCWDNjTEVVNHIzMkVlMHYxaGs0SktoWUllTy12YkU5WEZfaURmRTlJQUlSM3hWLTFsYjZaOW80ckNhVy1OdGNuamNwR2FiNEZPN19EVXdQS1BlZ1pzWkU4TzFEM0c4Q09JTVN3RzlXWmNrM243N2hNOUdiSlFtVEd5em9nUQ?oc=5,2026-03-18T07:00:00+00:00,"Wed, 18 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxQcDZXN0hjTTZHMlBnZXF2THhzUTBvVngxN1g4S25XTS1KRE1Ea1pBUG1ycmNaZzNvUHdaanpjc1BuVGxmbzgxSC1UaVROenRvemlhMVlqY045eGJJczV4czZ3OV9WUF9rb2E2cFo4bVRpNE5uODVCWDNjTEVVNHIzMkVlMHYxaGs0SktoWUllTy12YkU5WEZfaURmRTlJQUlSM3hWLTFsYjZaOW80ckNhVy1OdGNuamNwR2FiNEZPN19EVXdQS1BlZ1pzWkU4TzFEM0c4Q09JTVN3RzlXWmNrM243N2hNOUdiSlFtVEd5em9nUQ?oc=5"" target=""_blank"">¡Sur de Tamaulipas listo para Semana Santa 2026! Tampico, Ciudad Madero y Altamira van por un millón de turistas</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:11Z,False
1,"""Monica Villarreal"" site:oem.com.mx",site:oem.com.mx,"""Monica Villarreal""",https://news.google.com/rss/search?q=%22Monica+Villarreal%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,"Pemex tendrá Comisión Consultiva del Petróleo, será encabezada por Cuauhtémoc Cárdenas: Sheinbaum - oem.com.mx",https://news.google.com/rss/articles/CBMi2AFBVV95cUxNZThFVk1zQm1fRXpVLXZZSXB1Y2pVOGpUVlp1QUhmbGJkN0o1X09hcEhKUGxua0RQNmU4dTZEenZCTHdBWkVkUUpzd3h2Z1J6TVlSd25SeEdCRzhqQzI4akJEYkVDSjJfYXFINFM0SnFRYmdSWGU3VG95b2JjeFJqZzNSTWpDLXRTVm40U3d2cTAzZFo3bXpKWWlwNU1WX1NRaC1lMlQzdjhCMjNQdklXZzBLc1piNmZmV281azZTNzYwYlk3dkNGOFdJVHllWUlYeE1LTTBQblc?oc=5,2026-03-18T07:00:00+00:00,"Wed, 18 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNZThFVk1zQm1fRXpVLXZZSXB1Y2pVOGpUVlp1QUhmbGJkN0o1X09hcEhKUGxua0RQNmU4dTZEenZCTHdBWkVkUUpzd3h2Z1J6TVlSd25SeEdCRzhqQzI4akJEYkVDSjJfYXFINFM0SnFRYmdSWGU3VG95b2JjeFJqZzNSTWpDLXRTVm40U3d2cTAzZFo3bXpKWWlwNU1WX1NRaC1lMlQzdjhCMjNQdklXZzBLc1piNmZmV281azZTNzYwYlk3dkNGOFdJVHllWUlYeE1LTTBQblc?oc=5"" target=""_blank"">Pemex tendrá Comisión Consultiva del Petróleo, será encabezada por Cuauhtémoc Cárdenas: Sheinbaum</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:11Z,False
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",https://news.google.com/rss/search?q=%22gobierno+de+tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,"¡Sur de Tamaulipas listo para Semana Santa 2026! Tampico, Ciudad Madero y Altamira van por un millón de turistas - oem.com.mx",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQcDZXN0hjTTZHMlBnZXF2THhzUTBvVngxN1g4S25XTS1KRE1Ea1pBUG1ycmNaZzNvUHdaanpjc1BuVGxmbzgxSC1UaVROenRvemlhMVlqY045eGJJczV4czZ3OV9WUF9rb2E2cFo4bVRpNE5uODVCWDNjTEVVNHIzMkVlMHYxaGs0SktoWUllTy12YkU5WEZfaURmRTlJQUlSM3hWLTFsYjZaOW80ckNhVy1OdGNuamNwR2FiNEZPN19EVXdQS1BlZ1pzWkU4TzFEM0c4Q09JTVN3RzlXWmNrM243N2hNOUdiSlFtVEd5em9nUQ?oc=5,2026-03-18T07:00:00+00:00,"Wed, 18 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxQcDZXN0hjTTZHMlBnZXF2THhzUTBvVngxN1g4S25XTS1KRE1Ea1pBUG1ycmNaZzNvUHdaanpjc1BuVGxmbzgxSC1UaVROenRvemlhMVlqY045eGJJczV4czZ3OV9WUF9rb2E2cFo4bVRpNE5uODVCWDNjTEVVNHIzMkVlMHYxaGs0SktoWUllTy12YkU5WEZfaURmRTlJQUlSM3hWLTFsYjZaOW80ckNhVy1OdGNuamNwR2FiNEZPN19EVXdQS1BlZ1pzWkU4TzFEM0c4Q09JTVN3RzlXWmNrM243N2hNOUdiSlFtVEd5em9nUQ?oc=5"" target=""_blank"">¡Sur de Tamaulipas listo para Semana Santa 2026! Tampico, Ciudad Madero y Altamira van por un millón de turistas</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:14Z,False
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",https://news.google.com/rss/search?q=%22gobierno+de+tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,Tampico se reinventa: lanza 10 rutas turísticas para conquistar visitantes - oem.com.mx,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWHg4ZUgtdWUzUm4xYWZaaWZiZEUyVUY3VXE1QW5VbjNSUXNuaXkyeFRranl2THRrWmRkeEpZdlVraVIxOFY4ajB1YWxXbHo2bHpXWUhUVFNKazdWMG1LczU4NmRPTml4R0xTNm95NU91OU1tYkViVlNhT1ZobkZnemJJbi1LbFNLcnJCa1JMYUFOOU1lRnRVdHdQdlpzTU80MDJZYk55TUpnbVVXTUVMckdaQ3BfWXFhajQxSGtHbXp6Zw?oc=5,2026-03-21T07:00:00+00:00,"Sat, 21 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWHg4ZUgtdWUzUm4xYWZaaWZiZEUyVUY3VXE1QW5VbjNSUXNuaXkyeFRranl2THRrWmRkeEpZdlVraVIxOFY4ajB1YWxXbHo2bHpXWUhUVFNKazdWMG1LczU4NmRPTml4R0xTNm95NU91OU1tYkViVlNhT1ZobkZnemJJbi1LbFNLcnJCa1JMYUFOOU1lRnRVdHdQdlpzTU80MDJZYk55TUpnbVVXTUVMckdaQ3BfWXFhajQxSGtHbXp6Zw?oc=5"" target=""_blank"">Tampico se reinventa: lanza 10 rutas turísticas para conquistar visitantes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:14Z,False
2,"""gobierno de tampico"" site:oem.com.mx",site:oem.com.mx,"""gobierno de tampico""",https://news.google.com/rss/search?q=%22gobierno+de+tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,"Si vas por la avenida Hidalgo, ojo, habrá cierre parcial este viernes en Tampico - oem.com.mx",https://news.google.com/rss/articles/CBMixgFBVV95cUxOYlo5ZEItdEI3aGE3dTU2a2Rwa3pIY3lXNnNTcDJfbGR5b2xQUm1TbU5ySGNpT2RkMlg3eXk1aXpBN25sdTdQRWNreTMxVEVISjhoR3JjQmlOWkRlYmp4Mnd3LWtrb3lFdVJxOVhJd243aExEMTZlaUVzTFVVLU9ndmk5UGxwUmhOS0dZampwREtEMGRJMFhOUlhpNjMyY1Q0eGszcW8zbE9zejhyNGFDOW1KX01UaGczQUY0MFFIZm10X0Y0QVE?oc=5,2026-03-19T07:00:00+00:00,"Thu, 19 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxOYlo5ZEItdEI3aGE3dTU2a2Rwa3pIY3lXNnNTcDJfbGR5b2xQUm1TbU5ySGNpT2RkMlg3eXk1aXpBN25sdTdQRWNreTMxVEVISjhoR3JjQmlOWkRlYmp4Mnd3LWtrb3lFdVJxOVhJd243aExEMTZlaUVzTFVVLU9ndmk5UGxwUmhOS0dZampwREtEMGRJMFhOUlhpNjMyY1Q0eGszcW8zbE9zejhyNGFDOW1KX01UaGczQUY0MFFIZm10X0Y0QVE?oc=5"" target=""_blank"">Si vas por la avenida Hidalgo, ojo, habrá cierre parcial este viernes en Tampico</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:14Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,"Los cuidadores - El Sol de Tampico | Noticias Locales, Policiacas, sobre México, Tamaulipas y el Mundo - oem.com.mx",https://news.google.com/rss/articles/CBMidEFVX3lxTE5WeHEwaTVYLXQ4Ny1PR1hScUotTkkwMnIwdzU4T19iWlM5a2phcWtTRE1CZmJrTVV5bExLUU9Gd0dWUzN5TDFXQkJyczQ0Uy1yVUJEX0FWc0tWZ2ZabUFHNFVESFVvRXowUDczQVQtVFB0VmtW?oc=5,2026-03-22T07:00:00+00:00,"Sun, 22 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE5WeHEwaTVYLXQ4Ny1PR1hScUotTkkwMnIwdzU4T19iWlM5a2phcWtTRE1CZmJrTVV5bExLUU9Gd0dWUzN5TDFXQkJyczQ0Uy1yVUJEX0FWc0tWZ2ZabUFHNFVESFVvRXowUDczQVQtVFB0VmtW?oc=5"" target=""_blank"">Los cuidadores - El Sol de Tampico | Noticias Locales, Policiacas, sobre México, Tamaulipas y el Mundo</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:18Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,Ruta del Sabor: cómo llegar desde el centro de Tampico a los restaurantes de La Ribera - oem.com.mx,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNaW1OWnktS2ZpMGdFUkR3cWFnUlZaX3p5UDFzeDl1dm9XNFlMaUtjSWpoVkpwX3RTa0loX3R0ekY3YjNsSk5JN1FJQnRGeTVLYlBLSXBTU1N6RF9aMnp4VEs3QzNMREozcE9ZZ2xnZDJZU0lfUHVYRHRXelR2U2F1bDhwWTFfcmR5Tm1fZWRrakZmYXQzbkRSZXdJMFA5Y2dPejNxZXo4WVJSRC1sWko3Y0lzMzR2cXpZekxtb2x0ZEhuRl9QVmV5aEhsVXlDMFR5cUE?oc=5,2026-03-21T07:00:00+00:00,"Sat, 21 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxNaW1OWnktS2ZpMGdFUkR3cWFnUlZaX3p5UDFzeDl1dm9XNFlMaUtjSWpoVkpwX3RTa0loX3R0ekY3YjNsSk5JN1FJQnRGeTVLYlBLSXBTU1N6RF9aMnp4VEs3QzNMREozcE9ZZ2xnZDJZU0lfUHVYRHRXelR2U2F1bDhwWTFfcmR5Tm1fZWRrakZmYXQzbkRSZXdJMFA5Y2dPejNxZXo4WVJSRC1sWko3Y0lzMzR2cXpZekxtb2x0ZEhuRl9QVmV5aEhsVXlDMFR5cUE?oc=5"" target=""_blank"">Ruta del Sabor: cómo llegar desde el centro de Tampico a los restaurantes de La Ribera</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:18Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,Liberándose del alcohol / El dominio de sí mismo - oem.com.mx,https://news.google.com/rss/articles/CBMif0FVX3lxTE1KQXNwVm5vT2JTNFItd2I0cG5PN0pDbktRNjdlWlp6Nlg5TVpERkFoc1dEMFRrN2Z2RFVCdkRIeW1oQ3Jka0dtUnhZWlZsaFl0RnZsemJHX1plYWpJQ3g2TFptZ2NwS29tQTNMcnhBMHZ6X2xHV3oyQ1p0R1FKQTQ?oc=5,2026-03-22T07:00:00+00:00,"Sun, 22 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE1KQXNwVm5vT2JTNFItd2I0cG5PN0pDbktRNjdlWlp6Nlg5TVpERkFoc1dEMFRrN2Z2RFVCdkRIeW1oQ3Jka0dtUnhZWlZsaFl0RnZsemJHX1plYWpJQ3g2TFptZ2NwS29tQTNMcnhBMHZ6X2xHV3oyQ1p0R1FKQTQ?oc=5"" target=""_blank"">Liberándose del alcohol / El dominio de sí mismo</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:18Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,En Altamira abren convocatoria de personal de enfermería para laborar en Alemania: conoce los requisitos - oem.com.mx,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNRjNNc0xXblByeEc2N3pFQnZGZGtPMEhkd1FnaWpUMGR3bU1fMTBKa3MzbzYzT01yb1ZVeUZLVUNXS2NRcUtIVXN2ZTdsOGotc2F3Vzd3R3BCVGFNN2VxTGRrdl9xUDBTVHpmSGo2X3pCa3ozM19WbVVwaE5CU096X3hKbTVwbVFvOUFPTkNxbnZIQ1ZEdGd1QUNZUWlYX2RvdjBDbHVJNzZYTTZhZWlNSFJGY0hfOVhYeC1kWElITE5BMEZOMDd0UFc3S3ZFWl9nVld0TGFSTTVFS2NaM01JSmhXbTYyMEE?oc=5,2026-03-20T07:00:00+00:00,"Fri, 20 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxNRjNNc0xXblByeEc2N3pFQnZGZGtPMEhkd1FnaWpUMGR3bU1fMTBKa3MzbzYzT01yb1ZVeUZLVUNXS2NRcUtIVXN2ZTdsOGotc2F3Vzd3R3BCVGFNN2VxTGRrdl9xUDBTVHpmSGo2X3pCa3ozM19WbVVwaE5CU096X3hKbTVwbVFvOUFPTkNxbnZIQ1ZEdGd1QUNZUWlYX2RvdjBDbHVJNzZYTTZhZWlNSFJGY0hfOVhYeC1kWElITE5BMEZOMDd0UFc3S3ZFWl9nVld0TGFSTTVFS2NaM01JSmhXbTYyMEE?oc=5"" target=""_blank"">En Altamira abren convocatoria de personal de enfermería para laborar en Alemania: conoce los requisitos</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:18Z,False
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",https://news.google.com/rss/search?q=%22tampico%22+site%3Aoem.com.mx+after%3A2026-03-16+before%3A2026-03-22&hl=es-419&gl=MX&ceid=MX:es-419,Flores amarillas: el detalle romántico que puede costar hasta 5 mil pesos en Tampico - oem.com.mx,https://news.google.com/rss/articles/CBMizAFBVV95cUxQQTZkTmQxUXVENHVrcmFsbWVjR2x5YkM3b3NMYUNfZ3pPbHFvWnRmUG1neWo1c3liY2lZSUlPVmVsN0pHcDZnbHRwWk80ZERNQXMwU2hNbHlGSlh2SWpBcUxuRzY1LWlmbzYxSDRGR08xaDRMS2hIM0Jnd0t1R09fNXlvNjhtTDJveDA3ZGMzSGVaMXNtTWQ5OHFWSUNWZVM5OGpySFh5QVVxU1QtdkxIOVlpVEswVE5pVnFOc0M4RldBSlllc3NYUWVYZTQ?oc=5,2026-03-21T07:00:00+00:00,"Sat, 21 Mar 2026 07:00:00 GMT",oem.com.mx,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxQQTZkTmQxUXVENHVrcmFsbWVjR2x5YkM3b3NMYUNfZ3pPbHFvWnRmUG1neWo1c3liY2lZSUlPVmVsN0pHcDZnbHRwWk80ZERNQXMwU2hNbHlGSlh2SWpBcUxuRzY1LWlmbzYxSDRGR08xaDRMS2hIM0Jnd0t1R09fNXlvNjhtTDJveDA3ZGMzSGVaMXNtTWQ5OHFWSUNWZVM5OGpySFh5QVVxU1QtdkxIOVlpVEswVE5pVnFOc0M4RldBSlllc3NYUWVYZTQ?oc=5"" target=""_blank"">Flores amarillas: el detalle romántico que puede costar hasta 5 mil pesos en Tampico</a>&nbsp;&nbsp;<font color=""#6f6f6f"">oem.com.mx</font>",2026-04-11T13:36:18Z,False
