fecha_inicio_semana,y_current,y_true,y_pred,y_true_model,y_pred_model,y_pred_base,y_pred_residual,error,selected_feature_count,selected_features,selected_features_reg,selected_features_clf,selected_features_residual,best_alpha,inner_tuning_metric,inner_best_score,inner_split_count,dual_mode,target_mode_reg,target_mode_cls,y_true_cls_label,y_pred_cls_label,y_true_cls_id,y_pred_cls_id,residual_fallback_reason,residual_oof_rows
2025-09-01,0.0328375249929476,0.037083177521204,0.11564061757931653,0.037083177521204,0.11564061757931653,0.11564061757931653,0.0,0.07855744005811252,30,"v5_basura_neto_lag2,v5_prevencion_neto_lag3,v5_obras_neto,v5_vialidad_neto_lag4,v5_obras_neto_lag1,v5_prevencion_neto_lag2,v5_basura_neto_lag5,v5_alumbrado_neto_lag2,sentimiento_medios_lag6,v5_agua_neto,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_agua_neto_lag5,v5_obras_neto_lag4,v5_agua_neto_lag1,v5_delitos_neto_lag4,v5_agua_neto_lag6,v5_alumbrado_neto_lag6,v5_prevencion_neto_lag4,sentimiento_medios,v5_corrupcion_neto_lag6,sentimiento_medios_lag4,v5_corrupcion_neto_lag4,v5_morena_neto_lag3,v5_basura_neto,v5_vialidad_neto,v5_delitos_neto_lag2,v5_corrupcion_neto,v5_agua_neto_lag3,v5_morena_neto","v5_basura_neto_lag2,v5_prevencion_neto_lag3,v5_obras_neto,v5_vialidad_neto_lag4,v5_obras_neto_lag1,v5_prevencion_neto_lag2,v5_basura_neto_lag5,v5_alumbrado_neto_lag2,sentimiento_medios_lag6,v5_agua_neto,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_agua_neto_lag5,v5_obras_neto_lag4,v5_agua_neto_lag1,v5_delitos_neto_lag4,v5_agua_neto_lag6,v5_alumbrado_neto_lag6,v5_prevencion_neto_lag4,sentimiento_medios,v5_corrupcion_neto_lag6,sentimiento_medios_lag4,v5_corrupcion_neto_lag4,v5_morena_neto_lag3,v5_basura_neto,v5_vialidad_neto,v5_delitos_neto_lag2,v5_corrupcion_neto,v5_agua_neto_lag3,v5_morena_neto","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,sentimiento_medios_lag3,v5_alumbrado_neto_lag1,v5_prevencion_neto_lag4,v5_agua_neto_lag5,v5_basura_neto_lag2,sentimiento_medios_lag1,sentimiento_medios_lag6,v5_morena_neto_lag3,v5_obras_neto_lag3,v5_obras_neto_lag6,v5_morena_neto,v5_agua_neto_lag6,v5_agua_neto_lag4,v5_morena_neto_lag1,v5_alumbrado_neto_lag5,v5_basura_neto_lag5,v5_basura_neto_lag6,v5_delitos_neto_lag6,y_t_aceptacion_digital_lag6,v5_corrupcion_neto_lag3,v5_obras_neto_lag1,v5_delitos_neto_lag2,v5_prevencion_neto,v5_delitos_neto_lag1,v5_prevencion_neto_lag2,v5_americo_neto_lag1",,10000.0,mae,0.09833115563158001,3,fall_detector,nivel,fall_binary,no_cae,no_cae,1,1,,
2025-09-08,0.0750438311217277,0.0408302409621366,0.11144365806927355,0.0408302409621366,0.11144365806927355,0.11144365806927355,0.0,0.07061341710713695,30,"v5_basura_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag5,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag2,sentimiento_medios_lag6,v5_alumbrado_neto_lag1,v5_agua_neto,v5_obras_neto_lag4,v5_agua_neto_lag5,v5_delitos_neto,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_delitos_neto_lag4,v5_corrupcion_neto_lag6,sentimiento_medios,v5_corrupcion_neto_lag4,sentimiento_medios_lag4,v5_prevencion_neto_lag4,v5_basura_neto,v5_delitos_neto_lag2,v5_alumbrado_neto_lag6,v5_vialidad_neto,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_obras_neto_lag5,v5_morena_neto","v5_basura_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag5,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag2,sentimiento_medios_lag6,v5_alumbrado_neto_lag1,v5_agua_neto,v5_obras_neto_lag4,v5_agua_neto_lag5,v5_delitos_neto,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_delitos_neto_lag4,v5_corrupcion_neto_lag6,sentimiento_medios,v5_corrupcion_neto_lag4,sentimiento_medios_lag4,v5_prevencion_neto_lag4,v5_basura_neto,v5_delitos_neto_lag2,v5_alumbrado_neto_lag6,v5_vialidad_neto,v5_agua_neto_lag3,sentimiento_medios_lag1,v5_obras_neto_lag5,v5_morena_neto","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag1,v5_prevencion_neto_lag4,v5_agua_neto_lag5,v5_basura_neto_lag2,sentimiento_medios_lag1,v5_obras_neto_lag3,sentimiento_medios_lag6,v5_obras_neto_lag6,v5_morena_neto,v5_morena_neto_lag3,v5_agua_neto_lag6,v5_agua_neto_lag4,v5_morena_neto_lag1,v5_alumbrado_neto_lag5,v5_basura_neto_lag5,v5_basura_neto_lag6,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_corrupcion_neto_lag3,v5_delitos_neto_lag2,v5_obras_neto_lag1,v5_prevencion_neto,v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_prevencion_neto_lag2",,10000.0,mae,0.0950574591680556,3,fall_detector,nivel,fall_binary,cae,cae,0,0,,
2025-09-15,0.244150207322864,-0.0316621893348032,0.11051883696926555,-0.0316621893348032,0.11051883696926555,0.11051883696926555,0.0,0.14218102630406876,30,"v5_basura_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag3,v5_obras_neto_lag1,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag2,sentimiento_medios_lag6,v5_agua_neto,v5_agua_neto_lag5,v5_obras_neto_lag4,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_corrupcion_neto_lag4,sentimiento_medios,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,sentimiento_medios_lag4,v5_agua_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag6,v5_vialidad_neto,v5_delitos_neto_lag2,v5_obras_neto_lag5,v5_basura_neto_lag5,v5_basura_neto_lag4,sentimiento_medios_lag1,v5_alumbrado_neto_lag4","v5_basura_neto_lag2,v5_obras_neto,v5_prevencion_neto_lag3,v5_obras_neto_lag1,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,v5_alumbrado_neto_lag2,sentimiento_medios_lag6,v5_agua_neto,v5_agua_neto_lag5,v5_obras_neto_lag4,v5_delitos_neto,v5_alumbrado_neto_lag1,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_corrupcion_neto_lag4,sentimiento_medios,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,sentimiento_medios_lag4,v5_agua_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag6,v5_vialidad_neto,v5_delitos_neto_lag2,v5_obras_neto_lag5,v5_basura_neto_lag5,v5_basura_neto_lag4,sentimiento_medios_lag1,v5_alumbrado_neto_lag4","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag1,v5_agua_neto_lag5,v5_prevencion_neto_lag4,v5_basura_neto_lag2,sentimiento_medios_lag1,v5_obras_neto_lag3,sentimiento_medios_lag6,v5_obras_neto_lag6,v5_morena_neto,v5_morena_neto_lag3,v5_agua_neto_lag6,v5_agua_neto_lag4,v5_morena_neto_lag1,v5_alumbrado_neto_lag5,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_corrupcion_neto_lag3,y_t_aceptacion_digital_lag6,v5_obras_neto_lag1,v5_delitos_neto_lag2,v5_prevencion_neto,v5_delitos_neto_lag1,v5_americo_neto_lag1,v5_prevencion_neto_lag2,v5_americo_neto",,10000.0,mae,0.09815722900460545,3,fall_detector,nivel,fall_binary,cae,cae,0,0,,
2025-09-22,0.0353374615739687,0.167412720914919,0.10711963814880629,0.167412720914919,0.10711963814880629,0.10711963814880629,0.0,-0.0602930827661127,30,"v5_basura_neto_lag2,v5_obras_neto_lag1,v5_prevencion_neto_lag3,v5_obras_neto,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto,v5_delitos_neto,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_obras_neto_lag4,sentimiento_medios,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_corrupcion_neto_lag6,v5_morena_neto,sentimiento_medios_lag4,v5_delitos_neto_lag4,v5_corrupcion_neto_lag4,v5_alumbrado_neto_lag6,v5_delitos_neto_lag2,sentimiento_medios_lag1,v5_basura_neto_lag4,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,v5_vialidad_neto,v5_basura_neto,v5_alumbrado_neto_lag4,v5_obras_neto_lag5","v5_basura_neto_lag2,v5_obras_neto_lag1,v5_prevencion_neto_lag3,v5_obras_neto,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto,v5_delitos_neto,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_obras_neto_lag4,sentimiento_medios,v5_agua_neto_lag6,v5_agua_neto_lag1,v5_corrupcion_neto_lag6,v5_morena_neto,sentimiento_medios_lag4,v5_delitos_neto_lag4,v5_corrupcion_neto_lag4,v5_alumbrado_neto_lag6,v5_delitos_neto_lag2,sentimiento_medios_lag1,v5_basura_neto_lag4,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,v5_vialidad_neto,v5_basura_neto,v5_alumbrado_neto_lag4,v5_obras_neto_lag5","v5_delitos_neto,v5_corrupcion_neto,v5_prevencion_neto_lag3,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_morena_neto,v5_agua_neto_lag5,v5_basura_neto_lag6,v5_basura_neto_lag2,sentimiento_medios_lag1,v5_prevencion_neto_lag4,v5_obras_neto_lag3,sentimiento_medios_lag6,v5_obras_neto_lag6,v5_agua_neto_lag6,v5_morena_neto_lag1,v5_alumbrado_neto_lag1,v5_obras_neto_lag1,v5_prevencion_neto,v5_delitos_neto_lag2,v5_prevencion_neto_lag2,v5_morena_neto_lag3,v5_corrupcion_neto_lag3,v5_americo_neto,y_t_aceptacion_digital_lag3,v5_delitos_neto_lag1,v5_delitos_neto_lag6,v5_americo_neto_lag1,v5_agua_neto_lag4,v5_basura_neto",,10000.0,mae,0.09698916374508111,3,fall_detector,nivel,fall_binary,no_cae,no_cae,1,1,,
2025-09-29,0.037083177521204,0.134823580717908,0.10900810961856788,0.134823580717908,0.10900810961856788,0.10900810961856788,0.0,-0.025815471099340126,30,"v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto,v5_agua_neto,v5_agua_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_corrupcion_neto_lag6,v5_agua_neto_lag1,v5_morena_neto,sentimiento_medios_lag4,v5_delitos_neto_lag4,v5_corrupcion_neto_lag4,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_vialidad_neto_lag2,v5_obras_neto_lag5,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag1","v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto,v5_agua_neto,v5_agua_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_corrupcion_neto_lag6,v5_agua_neto_lag1,v5_morena_neto,sentimiento_medios_lag4,v5_delitos_neto_lag4,v5_corrupcion_neto_lag4,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_agua_neto_lag3,v5_alumbrado_neto_lag1,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_vialidad_neto_lag2,v5_obras_neto_lag5,v5_alumbrado_neto_lag4,v5_corrupcion_neto_lag1","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,sentimiento_medios_lag3,v5_agua_neto_lag5,v5_morena_neto,v5_basura_neto_lag2,v5_obras_neto_lag3,v5_obras_neto_lag6,v5_morena_neto_lag1,v5_prevencion_neto_lag4,sentimiento_medios_lag1,sentimiento_medios_lag6,v5_obras_neto_lag1,v5_agua_neto_lag6,v5_alumbrado_neto_lag1,v5_basura_neto_lag6,v5_prevencion_neto,v5_delitos_neto_lag2,y_t_aceptacion_digital_lag3,v5_prevencion_neto_lag2,v5_basura_neto,v5_delitos_neto_lag6,v5_americo_neto_lag1,v5_americo_neto,v5_morena_neto_lag3,sentimiento_medios_lag2,v5_americo_neto_lag4,v5_delitos_neto_lag1",,10000.0,mae,0.09474190144200491,3,fall_detector,nivel,fall_binary,no_cae,no_cae,1,1,,
2025-10-06,0.0408302409621366,0.170657905569605,0.10878482717392667,0.170657905569605,0.10878482717392667,0.10878482717392667,0.0,-0.061873078395678335,30,"v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto,v5_agua_neto,v5_agua_neto_lag6,v5_obras_neto_lag4,sentimiento_medios,v5_corrupcion_neto_lag6,v5_morena_neto,sentimiento_medios_lag4,v5_corrupcion_neto_lag4,v5_delitos_neto_lag4,v5_agua_neto_lag1,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_obras_neto_lag5,v5_corrupcion_neto_lag1","v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto,v5_agua_neto,v5_agua_neto_lag6,v5_obras_neto_lag4,sentimiento_medios,v5_corrupcion_neto_lag6,v5_morena_neto,sentimiento_medios_lag4,v5_corrupcion_neto_lag4,v5_delitos_neto_lag4,v5_agua_neto_lag1,v5_basura_neto_lag4,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag3,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_obras_neto_lag5,v5_corrupcion_neto_lag1","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,sentimiento_medios_lag3,v5_agua_neto_lag5,v5_morena_neto,v5_obras_neto_lag6,v5_basura_neto_lag2,sentimiento_medios_lag6,sentimiento_medios_lag1,v5_prevencion_neto_lag4,v5_obras_neto_lag3,v5_morena_neto_lag1,v5_agua_neto_lag6,v5_obras_neto_lag1,v5_alumbrado_neto_lag1,v5_delitos_neto_lag2,v5_prevencion_neto,v5_basura_neto_lag6,y_t_aceptacion_digital_lag3,v5_basura_neto,v5_delitos_neto_lag6,sentimiento_medios_lag2,v5_americo_neto_lag1,v5_americo_neto,v5_prevencion_neto_lag2,v5_americo_neto_lag4,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3",,10000.0,mae,0.09486195455717834,3,fall_detector,nivel,fall_binary,no_cae,cae,1,0,,
2025-10-13,-0.0316621893348032,0.0692562741764684,0.10971112614888164,0.0692562741764684,0.10971112614888164,0.10971112614888164,0.0,0.04045485197241323,30,"v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto,v5_agua_neto_lag6,v5_corrupcion_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,v5_delitos_neto_lag4,sentimiento_medios_lag4,v5_basura_neto_lag4,v5_morena_neto,v5_delitos_neto_lag2,v5_agua_neto_lag1,v5_agua_neto,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,sentimiento_medios_lag1,v5_alumbrado_neto_lag1,v5_obras_neto_lag5,v5_agua_neto_lag3,v5_morena_neto_lag1,y_t_aceptacion_digital_lag3","v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_delitos_neto,v5_agua_neto_lag6,v5_corrupcion_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,v5_delitos_neto_lag4,sentimiento_medios_lag4,v5_basura_neto_lag4,v5_morena_neto,v5_delitos_neto_lag2,v5_agua_neto_lag1,v5_agua_neto,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,sentimiento_medios_lag1,v5_alumbrado_neto_lag1,v5_obras_neto_lag5,v5_agua_neto_lag3,v5_morena_neto_lag1,y_t_aceptacion_digital_lag3","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_basura_neto_lag2,v5_morena_neto,v5_obras_neto_lag1,v5_obras_neto_lag3,v5_morena_neto_lag1,v5_obras_neto_lag6,sentimiento_medios_lag6,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_agua_neto_lag6,v5_alumbrado_neto_lag1,v5_basura_neto_lag6,v5_delitos_neto_lag2,v5_morena_neto_lag3,v5_basura_neto,sentimiento_medios_lag2,y_t_aceptacion_digital_lag3,v5_prevencion_neto,v5_americo_neto,v5_vialidad_neto,v5_americo_neto_lag1,v5_americo_neto_lag4,v5_delitos_neto_lag6,v5_alumbrado_neto_lag3",,10000.0,mae,0.09453625608692023,3,fall_detector,nivel,fall_binary,no_cae,cae,1,0,,
2025-10-20,0.167412720914919,0.218016998769719,0.10943295226114833,0.218016998769719,0.10943295226114833,0.10943295226114833,0.0,-0.10858404650857068,30,"v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_alumbrado_neto_lag2,v5_agua_neto_lag5,v5_delitos_neto,v5_corrupcion_neto_lag6,v5_agua_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,sentimiento_medios_lag4,v5_delitos_neto_lag4,v5_agua_neto_lag1,v5_basura_neto_lag4,v5_morena_neto,v5_agua_neto,v5_delitos_neto_lag2,v5_alumbrado_neto_lag4,sentimiento_medios_lag1,v5_agua_neto_lag3,v5_obras_neto_lag5,v5_vialidad_neto_lag2,v5_alumbrado_neto_lag1,v5_morena_neto_lag6,y_t_aceptacion_digital_lag3","v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,v5_vialidad_neto_lag4,v5_prevencion_neto_lag2,sentimiento_medios_lag6,v5_alumbrado_neto_lag2,v5_agua_neto_lag5,v5_delitos_neto,v5_corrupcion_neto_lag6,v5_agua_neto_lag6,sentimiento_medios,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,sentimiento_medios_lag4,v5_delitos_neto_lag4,v5_agua_neto_lag1,v5_basura_neto_lag4,v5_morena_neto,v5_agua_neto,v5_delitos_neto_lag2,v5_alumbrado_neto_lag4,sentimiento_medios_lag1,v5_agua_neto_lag3,v5_obras_neto_lag5,v5_vialidad_neto_lag2,v5_alumbrado_neto_lag1,v5_morena_neto_lag6,y_t_aceptacion_digital_lag3","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_basura_neto_lag2,v5_morena_neto_lag1,v5_obras_neto_lag3,v5_morena_neto,v5_obras_neto_lag6,v5_obras_neto_lag1,sentimiento_medios_lag6,v5_prevencion_neto_lag4,v5_agua_neto_lag6,sentimiento_medios_lag1,v5_basura_neto_lag6,v5_alumbrado_neto_lag1,v5_delitos_neto_lag2,y_t_aceptacion_digital_lag3,v5_basura_neto,sentimiento_medios_lag2,v5_morena_neto_lag3,v5_americo_neto,v5_prevencion_neto,v5_vialidad_neto,v5_delitos_neto_lag6,v5_americo_neto_lag4,v5_alumbrado_neto_lag3,v5_americo_neto_lag1",,10000.0,mae,0.09678405737239416,3,fall_detector,nivel,fall_binary,no_cae,cae,1,0,,
2025-10-27,0.134823580717908,0.12751595957534,0.11260077016657923,0.12751595957534,0.11260077016657923,0.11260077016657923,0.0,-0.014915189408760784,30,"v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto,v5_agua_neto_lag6,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,sentimiento_medios_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_agua_neto,v5_obras_neto_lag5,v5_alumbrado_neto_lag6,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag3,v5_morena_neto,sentimiento_medios_lag1,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,v5_agua_neto_lag3","v5_basura_neto_lag2,v5_obras_neto_lag1,v5_obras_neto,v5_prevencion_neto_lag3,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto,v5_agua_neto_lag6,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,sentimiento_medios_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_agua_neto,v5_obras_neto_lag5,v5_alumbrado_neto_lag6,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag3,v5_morena_neto,sentimiento_medios_lag1,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,v5_agua_neto_lag3","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_basura_neto_lag2,v5_obras_neto_lag3,v5_morena_neto_lag1,v5_obras_neto_lag6,v5_morena_neto,v5_obras_neto_lag1,sentimiento_medios_lag6,v5_agua_neto_lag6,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_basura_neto_lag6,v5_alumbrado_neto_lag1,v5_delitos_neto_lag2,y_t_aceptacion_digital_lag3,sentimiento_medios_lag2,v5_basura_neto,v5_morena_neto_lag3,v5_prevencion_neto,v5_americo_neto,v5_americo_neto_lag4,v5_delitos_neto_lag6,v5_agua_neto_lag4,v5_americo_neto_lag1,v5_vialidad_neto",,10000.0,mae,0.09395390560040305,3,fall_detector,nivel,fall_binary,cae,no_cae,0,1,,
2025-11-03,0.170657905569605,0.279605962079427,0.11270638191687618,0.279605962079427,0.11270638191687618,0.11270638191687618,0.0,-0.16689958016255083,30,"v5_basura_neto_lag2,v5_obras_neto,v5_obras_neto_lag1,v5_prevencion_neto_lag3,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto,v5_agua_neto_lag6,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,sentimiento_medios_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_agua_neto,v5_obras_neto_lag5,v5_alumbrado_neto_lag6,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag3,v5_morena_neto,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,sentimiento_medios_lag1,v5_vialidad_neto","v5_basura_neto_lag2,v5_obras_neto,v5_obras_neto_lag1,v5_prevencion_neto_lag3,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag2,v5_vialidad_neto_lag4,v5_delitos_neto,v5_agua_neto_lag6,v5_obras_neto_lag4,v5_corrupcion_neto_lag4,v5_corrupcion_neto_lag6,v5_delitos_neto_lag4,sentimiento_medios_lag4,sentimiento_medios,v5_delitos_neto_lag2,v5_alumbrado_neto_lag4,v5_vialidad_neto_lag2,v5_agua_neto,v5_obras_neto_lag5,v5_alumbrado_neto_lag6,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag3,v5_morena_neto,v5_corrupcion_neto_lag1,v5_agua_neto_lag1,sentimiento_medios_lag1,v5_vialidad_neto","v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_basura_neto_lag2,v5_obras_neto_lag3,v5_morena_neto_lag1,v5_obras_neto_lag6,v5_morena_neto,sentimiento_medios_lag6,v5_obras_neto_lag1,v5_agua_neto_lag6,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_basura_neto_lag6,v5_alumbrado_neto_lag1,v5_delitos_neto_lag2,y_t_aceptacion_digital_lag3,sentimiento_medios_lag2,v5_basura_neto,v5_morena_neto_lag3,v5_prevencion_neto,v5_americo_neto_lag4,v5_americo_neto,v5_delitos_neto_lag6,v5_agua_neto_lag4,v5_americo_neto_lag1,v5_alumbrado_neto_lag3",,10000.0,mae,0.09364648001327336,3,fall_detector,nivel,fall_binary,no_cae,no_cae,1,1,,
