"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1298207705202454/964877296876825_1285250219831536";"8044";"7964";"1";"964877296876825_1285250219831536";"data";"data.*";"fetched (200)";"2025-11-14 09:12:17.036383";"Facebook:/<page-id>/posts";"Sostuvimos una reunión de trabajo muy productiva sobre un proyecto que me llena de entusiasmo: la reconversión de la Ex Aduana Marítima en “Expo Tampico”. Es un proyecto estratégico que vincula nuestra riqueza histórica con el futuro que queremos construir.  Junto a autoridades, empresarios y especialistas, analizamos los avances técnicos y arquitectónicos para transformar este edificio histórico en un centro de exposiciones y convenciones que fortalecerá la economía, el turismo y el orgullo de ser tampiqueños.  Este es un paso importante hacia un Tampico con más oportunidades y más proyección nacional e internacional.";"2025-06-13T20:59:32+0000";"";"";""
"964877296876825_1298207705202454/964877296876825_1285250219831536/964877296876825_1285250219831536";"11202";"8044";"2";"964877296876825_1285250219831536";"data";"data.*";"fetched (200)";"2025-11-14 09:14:10.444433";"Facebook:/<post-id>/comments";"gran proyecto 👏 👍 🙌 a darle pa delante Presidenta";"2025-06-13T21:13:04+0000";"1";"0";""
"964877296876825_1298207705202454/964877296876825_122159285720546197";"8061";"7964";"1";"964877296876825_122159285720546197";"data";"data.*";"fetched (200)";"2025-11-14 09:12:17.895995";"Facebook:/<page-id>/posts";"Por instrucciones de nuestra presidenta municipal, la Lic. Mónica Villarreal Anaya, hoy se trasladó el primer grupo de elementos de Tránsito a Ciudad Victoria para presentar sus exámenes de control y confianza.  Esta evaluación, que dura dos días, incluye pruebas toxicológicas, psicométricas, físicas y económicas. El objetivo es garantizar que quienes desempeñan funciones en la vía pública cuenten con la capacitación, certificación y confiabilidad necesarias para brindar un servicio profesional y seguro.  👮‍♂️ La seguridad de las y los tampiqueños es prioridad, y esta acción reafirma el compromiso de nuestra presidenta por contar con corporaciones sólidas, confiables y comprometidas con el bienestar ciudadano.";"2025-06-10T22:13:16+0000";"";"";""
"964877296876825_1298207705202454/964877296876825_122159285720546197/964877296876825_122159285720546197";"11869";"8061";"2";"964877296876825_122159285720546197";"data";"data.*";"fetched (200)";"2025-11-14 09:14:25.749037";"Facebook:/<post-id>/comments";"Excelente";"2025-06-10T22:27:45+0000";"0";"0";""
"964877296876825_1298207705202454/474462132406835_122159941724546197";"8174";"7965";"1";"474462132406835_122159941724546197";"data";"data.*";"fetched (200)";"2025-11-14 09:12:21.768770";"Facebook:/<page-id>/posts";"";"2025-06-15T04:30:32+0000";"";"";""
"964877296876825_1298207705202454/474462132406835_122159941724546197/474462132406835_122159941724546197";"14188";"8174";"2";"474462132406835_122159941724546197";"data";"data.*";"fetched (200)";"2025-11-14 09:15:35.302840";"Facebook:/<post-id>/comments";"👏👏👏💯";"2025-06-15T05:35:03+0000";"0";"0";""
"TampicoGob/474462132406835_122159941724546197/474462132406835_122159941724546197";"14188";"8174";"2";"474462132406835_122159941724546197";"data";"data.*";"fetched (200)";"2025-11-14 09:15:35.302840";"Facebook:/<post-id>/comments";"👏👏👏💯";"2025-06-15T05:35:03+0000";"0";"0";""
"964877296876825_1298207705202454/474462132406835_1284527316570493";"8194";"7965";"1";"474462132406835_1284527316570493";"data";"data.*";"fetched (200)";"2025-11-14 09:12:22.578189";"Facebook:/<page-id>/posts";"Sostuvimos una reunión clave para dar seguimiento a los proyectos prioritarios de Seguridad con Prevención y Proximidad Social y del gabinete de Gobierno Honesto, Innovador y Cercano.  Revisamos avances importantes como: -Fortalecimiento de la Guardia Tamaulipas y vigilancia en zonas claves. -Instalación de cámaras de seguridad y proyecto de justicia cívica. -Identificación de zonas para reconstruir el tejido social. -Digitalización del Archivo Catastral. -Programa de prevención de violencias y atención a mujeres. -Mejoras en adquisiciones, reglamentos y digitalización de servicios. -Proyectos clave como el nuevo portal municipal, atención ciudadana y capacitación a servidores públicos.  Gracias a todas y todos los que participaron en esta importante reunión.🙌🏻";"2025-06-12T22:50:32+0000";"";"";""
"964877296876825_1298207705202454/474462132406835_1284527316570493/474462132406835_1284527316570493";"14785";"8194";"2";"474462132406835_1284527316570493";"data";"data.*";"fetched (200)";"2025-11-14 09:15:51.709052";"Facebook:/<post-id>/comments";"Esos temas en territorio sustentan gobernabilidad. E x c e l e n t e e e !";"2025-06-12T23:03:07+0000";"0";"0";""
"TampicoGob/474462132406835_1284527316570493/474462132406835_1284527316570493";"14785";"8194";"2";"474462132406835_1284527316570493";"data";"data.*";"fetched (200)";"2025-11-14 09:15:51.709052";"Facebook:/<post-id>/comments";"Esos temas en territorio sustentan gobernabilidad. E x c e l e n t e e e !";"2025-06-12T23:03:07+0000";"0";"0";""
