video_id,comment_id,author,comment_text,published_at,like_count,query,video_title,channel_title,video_published_at,fecha_extraccion,run_id,week_name,source_platform,comment_level,video_url,query_index
Hjrp1sb9oiY,Ugy3QC2Y_7NLhc5iBBB4AaABAg,@JesusGastelum-w7e3d,Esa doña ni se merece una miada en su cara sale más caro la horina en su rostro postiso🎉,2026-04-08T21:13:17Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugyr3-67f8ta2ZW7luB4AaABAg,@intriga27,Vieja miserable y pendejaaa,2026-04-04T17:53:06Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgyTmatIHGS-IjViEZZ4AaABAg,@CarmenGomez-q7m4x,Esta tipa ya se parece al presidente municipal de TULUM!,2026-04-02T22:38:55Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgxiYSOvw6ZIGEAOtQ94AaABAg,@elsabarney5676,"NO PUEDE COBRAR NADA LA MUJER, ELLA ES LANQUE NO ENTIENDE QUE NO SE COBRA PARA ENTRAR A LAS PLAYAS",2026-03-31T02:28:37Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgyOQfuQrPb2nFODUCN4AaABAg,@elsabarney5676,Que lenpasa a la zorro ésa?,2026-03-31T02:26:54Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgxJKNQ0IV_6ME0MdMV4AaABAg,@marleg191,"Qué lástima de servidores públicos tenemos pobres, abusadores, pero principalmente los seres de cabello largo y uñas postizas que según tienen que ser la diferencia pero son la misma porquería que los seres de cabello corto<br>Mientras haya dinero 🫰 🤑 de por medio para su interés personal lo que sea harán menos trabajar honradamente",2026-03-30T13:12:54Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugz1-OzVTaYLhstLIel4AaABAg,@AlisonSalinas-t5k,Que loca,2026-03-26T21:38:52Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgwO6r3QiGsbT-oU69h4AaABAg,@javierdominguez133,Estás bien 😡🤬💩👿😈,2026-03-26T20:56:43Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgxNSeD94FIM2SMttUp4AaABAg,@josehgonzalez7412,Eata estupida esa vieja o que ??? Gente dejen de votar por esa gente inepta prepotente,2026-03-26T19:46:26Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugw7aY4tgLKdT5mV2ol4AaABAg,@Miguel-q5g3b,Hay nacho no seas Amarillista haces escándalo por lo del cuchillo,2026-03-26T13:09:29Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugxw_sbEPxvoYbg-tqB4AaABAg,@AndreaAcosta-uv8ol,Como es posible que una funsionaria haga un video así y más diga eso que se va a cobrar imposible soy de colombia 🇨🇴 y primera vez veo esto que vergüenza 😮,2026-03-26T12:46:28Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgwPwsXOFiyY9ZsMFx14AaABAg,@rodbar3112,Marrana corrupta..🤮🤮🤮🤮,2026-03-26T11:55:12Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgyRwJFJivK0pboXRR14AaABAg,@israereyes7346,Tenia que ser de morena 🤦‍♂️,2026-03-26T08:21:39Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugx9MYKl7_CvKZ1Vl-t4AaABAg,@federicogomez3271,"Ratera ,,, sello 4 t, ya basta , ya no voten por estos ratas",2026-03-26T08:18:58Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgwzKyFvYOwrrIyaS7B4AaABAg,@hcxtr55,Humana subnormal 😂,2026-03-26T05:27:33Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugy4z-qoLPATEvV8UqF4AaABAg,@MrFattso,"LOS POLITICOS SE CREEN EMPERADORES  ,,, DEBERIAN ESTAR EN LA CARCEL  ,, COMO LO PODREMOS LOGRAR CUANDO LA AUTORIDAD ESTA CORRUMPIDA ,   A QUIEN ACUDES,,",2026-03-26T05:23:39Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgwQoNa2lnN60DcYWXp4AaABAg,@alejandrochontalrodriguez2117,Que poca ma…de todo ese tipo de gente vieja sinvergüenza igual que much@s de su tipo no aman a su patria menos a la gente😠🤬🤬,2026-03-26T04:57:45Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgylvBc3h37DcdW-tpR4AaABAg,@RaulRodriguez-vb9zg,"ESA MORENACA DICE PURAS TONTERÍAS, ES EL ADN DE LA 4T PUTREFACCION, NI MODO ASI SON ...",2026-03-26T04:48:16Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugx-dmY5kSv888KmDet4AaABAg,@fabianalvarez2762,Vieja idta stupida tiene 💩💩💩 en el cerebro,2026-03-26T04:42:55Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgzW0HtP7-DyxkzD3FB4AaABAg,@blitz7275,"A seguir robando, no tienen llenadera. Y decian que No eran como el Prian. Son peores. Y el dinero para que lo quieren?? Para mejorar ka ciudad??? O para comprar un nuevo ferrari para ella",2026-03-26T04:40:06Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,Ugz0fK2t0EBpGz-xxmB4AaABAg,@MarioAguirre-w8g,Rata,2026-03-26T04:37:18Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
Hjrp1sb9oiY,UgxqwBxlV7N5Xb_gR6V4AaABAg,@JulioSumano-w6o,Presidente diga que piensa hacer?,2026-03-26T04:03:19Z,0,presidenta municipal de Tampico,"Cobro voluntario para entrar a la playa generó polémica en Soto La Marina, Tamaulipas | Nacho Lozano",Imagen Noticias,2026-03-24T05:09:53Z,2026-04-11T06:26:13,yt_w13_backfill,2026-03-23_semana_23marzo_29marzo_26,youtube,top_level,https://www.youtube.com/watch?v=Hjrp1sb9oiY,1
