"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"964877296876825_1164273328595893/964877296876825_1156002959422930";"26";"1";"1";"964877296876825_1156002959422930";"data";"data.*";"fetched (200)";"2025-11-14 08:08:03.675892";"Facebook:/<page-id>/posts";"¡Muchas felicidades, Lic. Álvaro Garza Alonso!  Hoy celebramos a un destacado empresario, ejemplo de trabajo y dedicación que contribuye al desarrollo de nuestra ciudad.  Le envío mis mejores deseos en este día tan especial, esperando que esté lleno de alegría, salud y éxito junto a sus seres queridos. ¡Que continúe cosechando grandes logros!";"2024-12-17T14:25:12+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1156002959422930/964877296876825_1156002959422930";"1082";"26";"2";"964877296876825_1156002959422930";"data";"data.*";"fetched (200)";"2025-11-14 08:09:15.825745";"Facebook:/<post-id>/comments";"felicidades 🎂🎊";"2024-12-17T14:32:56+0000";"0";"0";""
"monicavtampico/964877296876825_1156002959422930/964877296876825_1156002959422930";"1082";"26";"2";"964877296876825_1156002959422930";"data";"data.*";"fetched (200)";"2025-11-14 08:09:15.825745";"Facebook:/<post-id>/comments";"felicidades 🎂🎊";"2024-12-17T14:32:56+0000";"0";"0";""
"964877296876825_1164273328595893/474462132406835_122127168878546197";"112";"2";"1";"474462132406835_122127168878546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:07.267497";"Facebook:/<page-id>/posts";"Garantiza Mónica Villarreal Mejora Continua en la Secretaría de Tránsito y Vialidad  Al acompañar a los agentes y personal administrativo de la Secretaría de Tránsito y vialidad a la misa de Acción de Gracias, efectuada en la Parroquia María Auxiliadora, en el marco de la celebración del Día del Agente de Tránsito, la Presidenta municipal,  Mónica Villarreal Anaya, destacó el compromiso de su administración por seguir mejorando las acciones y programas operativos de la dependencia en beneficio de automovilistas, transportistas, visitantes y peatones.  Mencionó que la celebración eucarística refleja la unidad que se mantiene al interior de la corporación, donde, dijo, se fortalecen los valores y se renueva el compromiso de servir con responsabilidad a la población.  Mónica Villarreal, expuso que de momento, la dependencia opera con el número de elementos necesarios para cubrir los requerimientos del municipio, sin embargo, precisó que, de ser necesario, en el futuro se podría incrementar la cantidad de agentes viales.  La Presidenta municipal, recordó que todos los elementos de la corporación participan en un importante curso de capacitación que actualmente es impartido por especialistas del Instituto Politécnico Nacional, en un esfuerzo conjunto que se desarrolla con los municipios de la zona conurbada para optimizar la labor del personal operativo.   Aseguró que durante los periodos vacacionales se implementan operativos especiales, ya que, explicó, la función de los elementos, además de encargarse del ordenamiento y segurodad vial, involucra también, la atención al turista y a los visitantes.  Villarreal Anaya dijo, por último que se trabaja de manera coordinada con el titular de la dependencia, Héctor Rodríguez Silva, para mantener una mejora continua en la corporación y ampliar las acciones de ingeniería vial que garanticen una movilidad segura en toda la ciudad.";"2024-12-22T19:02:45+0000";"";"";""
"964877296876825_1164273328595893/474462132406835_122127168878546197/474462132406835_122127168878546197";"1928";"112";"2";"474462132406835_122127168878546197";"data";"data.*";"fetched (200)";"2025-11-14 08:09:52.346859";"Facebook:/<post-id>/comments";"Feliz día a los agentes de tránsito!!  Gracias por su gran labor!!";"2024-12-22T23:57:42+0000";"0";"0";""
"TampicoGob/474462132406835_122127168878546197/474462132406835_122127168878546197";"1928";"112";"2";"474462132406835_122127168878546197";"data";"data.*";"fetched (200)";"2025-11-14 08:09:52.346859";"Facebook:/<post-id>/comments";"Feliz día a los agentes de tránsito!!  Gracias por su gran labor!!";"2024-12-22T23:57:42+0000";"0";"0";""
"964877296876825_1164273328595893/474462132406835_122126704352546197";"120";"2";"1";"474462132406835_122126704352546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:07.855416";"Facebook:/<page-id>/posts";"*Instalarán Centros de Mediación de Conflictos en los Espacios Tamul*  Luego de encabezar los trabajos de la Mesa de Seguridad y construcción de paz en la zona conurbada, la Presidenta municipal Mónica Villarreal Anaya dio a conocer que su administración habilitará espacios dentro de las unidades Tamul para la instalación de Centros de Mediación, como parte de las acciones destinadas a la prevención de la violencia familiar y comunitaria.  La alcaldesa, acompañada del Presidente municipal de Altamira, Armando Martínez Manríquez, explicó que la mediación de conflictos es una herramienta eficaz para atender situaciones de desacuerdo en el entorno social, antes de que estas escalen y requieran de la intervención de instancias jurídicas.  ""Hoy estamos celebrando que ya tenemos acreditados los seis Tamules para que puedan ser centros de mediación, y con esta certificación vamos a ofrecer este mecanismo de justicia cívica social, donde la gente podrá acudir y resolver de manera pacífica sus conflictos"".  Explicó que los centros de mediación se ubicarán en los espacios Tamul de las colonias, Arenal, Tamaulipas, Morelos, y Vicente Guerrero.  Mónica Villarreal recordó que para fortalecer estos centros, más de un centenar de colaboradores del Ayuntamiento han sido capacitados y certificados por la Universidad Autónoma de Tamaulipas.  Añadió, por otra parte, que los municipios sur tamaulipecos han reportado un descenso en la incidencia delictiva, lo que ,dijo, obedece a la coordinación que existe entre todos los órganos de gobierno que participan en la mesa de seguridad y que continuarán ampliando durante 2025 mediante la implementación de estrategias destinadas a fortalecer programas de bienestar y paz.   Villarreal Anaya dijo, por último, que a través de las Jornadas por la Paz, se continuarán ampliando los programas preventivos y de participación social en los diferentes sectores de la ciudad, a fin de que, junto a la propia ciudadanía, se atiendan las principales problemáticas que aquejan a cada colonia.";"2024-12-20T00:30:22+0000";"";"";""
"964877296876825_1164273328595893/474462132406835_122126622968546197";"122";"2";"1";"474462132406835_122126622968546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:07.855416";"Facebook:/<page-id>/posts";"¡Vive la Cultura de la Paz este jueves en la Plaza de la Libertad!  🎭 Programa Especial:  🕕 6:00 p.m. a 6:45 p.m. 💃 Ramos Dance Academy Disfruta de una presentación llena de talento y energía dirigida por Josué Ramos.  🕡 6:45 p.m. a 7:00 p.m. 🎩 Isora Club - Danzón en Tampico Déjate llevar por la elegancia y tradición del danzón con el Isora Club.  🕖 7:00 p.m. en adelante 🎶 Tardeada con la Banda Municipal de Tampico Bajo la dirección del Mtro. Ricardo Badillo Romero, disfruta de una noche mágica llena de música en vivo.  📍 Lugar: Plaza de la Libertad 📅 Fecha: Jueves 19 de diciembre 🎟️ Acceso Libre  ¡No te lo pierdas! Una tarde para disfrutar en familia y fortalecer la paz en nuestra comunidad.   ¡Secretaría de Cultura Tampico te invita!";"2024-12-19T18:46:56+0000";"";"";""
"964877296876825_1164273328595893/474462132406835_122126391806546197";"127";"2";"1";"474462132406835_122126391806546197";"data";"data.*";"fetched (200)";"2025-11-14 08:08:07.855416";"Facebook:/<page-id>/posts";"Hoy a la 1:30 damos inicio al `Reyetón’, una iniciativa que busca llevar alegría a los niños y niñas de nuestra ciudad en esta temporada. Desde el 18 de diciembre hasta el 5 de enero, los esperamos en la Plaza de Armas para donar juguetes nuevos y llenar de sonrisas a quienes más lo necesitan.  Juntos, hagamos la diferencia y compartamos el espíritu de generosidad que nos une como tampiqueños.  #TampicoTeCuida  #TiempoDeDar #Reyetón2024";"2024-12-18T15:24:29+0000";"";"";""
"964877296876825_1164273328595893/964877296876825_1156180482738511";"24";"1";"1";"964877296876825_1156180482738511";"data";"data.*";"fetched (200)";"2025-11-14 08:08:03.675892";"Facebook:/<page-id>/posts";"Me siento muy orgullosa de nuestros talentosos boxeadores que representaron a Tampico en el Nacional “Fuego en los Señoríos” en Tlaxcala. ¡Regresaron con resultados impresionantes!  🥇 1 Oro 🥈 4 Platas 🥉 2 Bronces  •Medallistas destacados:  🥇 Yesenia Malerva - 44kg (Oro) 🥈 Jasiel Hernández - 48kg (Plata) 🥈 Ángel Hernández - 66kg (Plata) 🥈 Emily Maldonado - 66kg (Plata) 🥈 Matías Vázquez - 48kg (Plata) 🥉 Axel Torres - 63kg (Bronce) 🥉 Cristopher Chavarría - 54kg (Bronce)  Un reconocimiento especial a nuestras escuelas UNIDEP Morelos, Auditorio Municipal y Pilingagym por su dedicación y esfuerzo.  Agradezco a los entrenadores y a las familias que siempre están apoyando a nuestros jóvenes. Sigamos impulsando el talento local y trabajando juntos para que Tampico siga siendo cuna de grandes deportistas.   #TampicoVaConTodos #BoxeoMunicipal #OrgulloTampiqueño #FuegoEnLosSeñoríos";"2024-12-17T20:09:00+0000";"";"";""
