fecha_inicio_semana,fecha_referencia,horizonte_sem,y_current,y_true,delta_real,delta_predicho,caida_real,alerta_caida_predicha,deteccion_caida_correcta,run_id_alerta_caida_oficial,run_dir_origen
2026-02-09,2026-02-09,3,-0.0198367240853288,0.210058588277401,0.2298953123627298,0.13626349672821142,False,False,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2025-11-24,2025-11-24,4,0.12751595957534,0.0677012815654136,-0.0598146780099264,-0.0937664795531285,True,True,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2025-12-01,2025-12-01,4,0.279605962079427,0.583621878201202,0.30401591612177503,-0.2086256755303319,False,True,False,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2025-12-08,2025-12-08,4,0.0821158156091689,0.108341978085893,0.026226162476724102,0.1290246199971819,False,False,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2025-12-15,2025-12-15,4,0.303813076524669,0.0687870202028637,-0.2350260563218053,-0.16268987272347288,True,True,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2025-12-22,2025-12-22,4,0.0677012815654136,0.245426229585526,0.1777249480201124,0.02449371524937749,False,False,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2025-12-29,2025-12-29,4,0.583621878201202,0.320565191490885,-0.263056686710317,-0.39339534065750836,True,True,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2026-01-05,2026-01-05,4,0.108341978085893,0.170007405822799,0.06166542773690599,0.046964897533130004,False,False,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2026-01-12,2026-01-12,4,0.0687870202028637,-0.0198367240853288,-0.0886237442881925,0.06743881700256621,True,False,False,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2026-01-19,2026-01-19,4,0.245426229585526,0.0960196886446368,-0.14940654094088923,-0.1233671125323395,True,True,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2026-01-26,2026-01-26,4,0.320565191490885,0.27725068164164,-0.04331450984924501,-0.21467541279723823,True,True,True,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
2026-02-02,2026-02-02,4,0.170007405822799,0.210058588277401,0.04005118245460201,-0.04303955059197359,False,True,False,E9_v2_clean,/home/emilio/Documentos/RAdAR/Experimentos/runs/E9_v2_clean_20260401_070431
